Layer1,Layer2,Layer3,Layer4,Layer5,Layer6,Layer7,Layer8,Layer9,Layer10,Layer11,Layer12,Layer13,Layer14,Layer15,Layer16,Layer17,acc,avg_loss,epoch,run,amount_of_data
0.33427694,-2.8760784,-2.968628,-6.225113,-1.3477124,-3.38649,-1.6136662,-12.423233,-1.2888103,-5.3487988,-3.8707018,-18.052702,-2.9375765,-11.442832,-6.073196,-19.891401,-9.928919,51.8,0.09728624,23.0,0.0,4.0
0.36337754,-0.023713904,-0.034864068,-0.03990018,0.0043821754,0.0060285544,0.042448048,-0.03792961,0.016175395,0.0050159255,0.043209877,0.022220097,-0.06583,0.004832107,-0.043303102,-0.07557241,-0.024633117,8.6,0.20224579,0.0,1.0,4.0
0.33810654,-0.7519019,-0.3459394,-0.7935494,-0.28182212,-0.92139286,-0.38796675,-1.2510333,-0.3402647,-1.0432581,-0.7147076,-1.6259447,-0.5961651,-0.9786814,-0.49838507,-0.99663895,-0.5801155,12.2,0.18586633,1.0,1.0,4.0
0.33615047,-1.1176065,-0.53211653,-1.1226262,-0.57507575,-1.1649077,-0.4755119,-1.9378625,-0.36273402,-1.2831857,-0.92282695,-2.8034682,-0.55629903,-1.9052944,-0.8007829,-1.9267641,-0.9018504,20.2,0.16478035,2.0,1.0,4.0
0.3327817,-1.3471302,-0.75973415,-1.5217614,-0.6532542,-1.310782,-0.44973713,-2.401502,-0.48799148,-1.6006926,-1.0603169,-4.494581,-0.6792663,-3.350192,-1.3905035,-2.9505982,-1.2580652,23.6,0.1595945,3.0,1.0,4.0
0.34594095,-1.5669621,-0.91251934,-2.1166053,-0.66430885,-1.6375891,-0.49714068,-3.564615,-0.54371595,-2.0740314,-1.8400099,-5.99192,-0.97273344,-3.860601,-2.521083,-4.0194116,-2.2338047,28.4,0.13834676,4.0,1.0,4.0
0.33474803,-1.6581976,-1.207487,-2.5244062,-0.6297934,-1.9093188,-0.36381596,-3.8481035,-0.6234972,-2.1377487,-1.9231424,-7.9288945,-0.84437597,-5.3422036,-2.9331155,-5.1203423,-2.507285,30.8,0.1323051,5.0,1.0,4.0
0.33432904,-1.7094826,-1.4037162,-2.9653037,-0.8503405,-2.220695,-0.4516023,-4.6694546,-0.8211513,-2.4087794,-2.4554915,-9.4174595,-1.3546407,-6.4074383,-3.53399,-5.925065,-2.7294495,34.6,0.13088384,6.0,1.0,4.0
0.34828615,-1.8909423,-1.5056034,-3.382181,-0.974518,-2.5189686,-0.544084,-5.380733,-0.8062779,-2.471543,-3.019345,-10.883796,-1.7578442,-6.55518,-4.1983223,-6.8111115,-3.659483,37.8,0.122063674,7.0,1.0,4.0
0.33910218,-1.8948894,-1.6834036,-3.7804139,-1.0662544,-2.6948965,-0.67574024,-6.008122,-1.0019976,-2.885058,-3.1666873,-11.969269,-2.0423524,-7.5232058,-4.2642627,-7.374925,-3.2615616,40.6,0.11012951,8.0,1.0,4.0
0.34089625,-2.0369747,-1.8770779,-3.7122602,-0.9362556,-2.7174551,-0.7982117,-5.743455,-1.092312,-2.5032003,-3.4757094,-12.727829,-1.9900167,-7.7187204,-4.514375,-8.196063,-3.882339,42.2,0.11405108,9.0,1.0,4.0
0.3372945,-2.1004674,-1.9812691,-3.9953105,-1.273392,-2.7472527,-0.8140585,-6.441342,-1.1968116,-2.935602,-3.7220662,-14.518313,-2.4450693,-8.59004,-4.806287,-9.307261,-4.4952903,46.6,0.101931214,10.0,1.0,4.0
0.34174874,-2.2121186,-2.0365653,-4.396616,-1.3082684,-3.0737102,-0.8055047,-6.5112777,-1.1282979,-2.9350126,-3.7085042,-14.819255,-2.267471,-8.580644,-4.840196,-9.551674,-4.4115286,50.6,0.099682726,11.0,1.0,4.0
0.33932242,-2.2425508,-1.9851443,-4.7892857,-1.198646,-3.1799893,-1.0176181,-7.3224683,-1.265961,-3.2919803,-4.310806,-17.804619,-2.6110513,-10.101521,-5.944463,-11.478505,-5.303824,51.4,0.09449872,12.0,1.0,4.0
0.34236795,-2.2926126,-2.13128,-5.136818,-1.2987546,-3.4377522,-1.0355116,-7.2853546,-1.2895644,-3.2281296,-4.797642,-17.63808,-2.6847477,-10.345343,-5.6982474,-12.152098,-5.50512,47.0,0.10183964,13.0,1.0,4.0
0.3349654,-2.2873757,-2.1642673,-4.9709015,-1.3925264,-3.3088732,-1.3052204,-7.201571,-1.2625934,-3.3162167,-4.7978034,-17.899616,-3.2185013,-10.292485,-5.860698,-12.151914,-5.7422147,52.0,0.088340044,14.0,1.0,4.0
0.33626273,-2.3967042,-2.1917815,-5.633802,-1.5133766,-3.5767136,-1.2262247,-8.107577,-1.4312116,-3.4498518,-5.269579,-19.745638,-3.054947,-11.094252,-6.820116,-14.232091,-6.864438,52.6,0.09014191,15.0,1.0,4.0
0.32688758,-2.26513,-2.3257616,-5.5337687,-1.3673326,-3.3907278,-1.3340405,-7.9966264,-1.5130246,-3.627393,-5.181333,-20.15759,-3.380784,-11.213155,-6.5708923,-15.16211,-6.0925484,49.2,0.09322746,16.0,1.0,4.0
0.33169645,-2.4119763,-2.2175193,-5.7414036,-1.6602991,-3.5794613,-1.4925169,-7.9287105,-1.5800645,-3.5303857,-5.3953953,-20.252153,-3.2716885,-11.563359,-6.6297216,-15.571248,-6.9878573,54.6,0.089279585,17.0,1.0,4.0
0.32509622,-2.2569482,-2.828361,-5.795538,-1.461016,-3.579035,-1.4870585,-7.9961476,-1.5664707,-3.6221526,-5.1118083,-20.052938,-3.06939,-11.187036,-6.4442844,-15.545849,-7.198008,52.8,0.08806495,18.0,1.0,4.0
0.32942697,-2.4409354,-2.4868484,-6.26975,-1.5857707,-3.7550035,-1.7108715,-8.68146,-1.8325355,-3.955538,-5.8412766,-22.280619,-3.5347736,-13.048633,-6.6977267,-17.901102,-7.673306,53.2,0.093188584,19.0,1.0,4.0
0.36705455,0.00037846612,-0.027932752,-0.010264665,-0.07019022,-0.007211156,0.014958297,0.024687886,-0.033076152,-0.012717244,-0.0056604324,-0.005846186,-0.026736885,-0.023362055,-0.014056389,-0.024870127,-0.013155751,7.8,0.20346126,0.0,2.0,4.0
0.34543523,-0.8192083,-0.42448288,-1.033085,-0.3834984,-0.72370744,-0.22382635,-0.7907798,-0.21375954,-0.46586305,-0.26574945,-0.8992534,-0.2089483,-0.57505476,-0.3015891,-1.2824715,-0.49146542,11.4,0.18783106,1.0,2.0,4.0
0.3358047,-1.1382552,-0.64323413,-1.7332174,-0.63016826,-1.3038354,-0.37952954,-1.2563536,-0.24067153,-0.797592,-0.49835697,-1.6332918,-0.24704373,-1.2642504,-0.43477672,-2.6317253,-0.77579045,20.2,0.16679065,2.0,2.0,4.0
0.34270442,-1.4202243,-0.89155513,-2.3183546,-0.67813474,-1.5332341,-0.3387176,-1.8707317,-0.30989605,-0.9588306,-0.7802332,-2.9235327,-0.3306847,-2.2559435,-0.79234403,-4.138623,-1.2551695,27.2,0.14940797,3.0,2.0,4.0
0.3465328,-1.6468045,-1.1463337,-2.8180006,-0.6638777,-1.8197061,-0.42781904,-2.4334347,-0.36306965,-1.0947092,-1.1662573,-4.010053,-0.46999055,-2.9915504,-1.0207487,-5.0007424,-1.8874445,32.4,0.13511106,4.0,2.0,4.0
0.3512669,-1.7961324,-1.4084225,-3.3422673,-0.8915543,-2.1106339,-0.39142084,-2.7595947,-0.32212704,-1.172264,-1.4347962,-5.341792,-0.4958565,-3.7471907,-1.2815398,-6.4446635,-2.4600763,34.6,0.12649037,5.0,2.0,4.0
0.3578789,-1.9380034,-1.6807567,-3.7230184,-0.9074031,-2.2911057,-0.4271804,-3.1694632,-0.42480427,-1.3844898,-1.6385548,-6.745457,-0.5920986,-4.3848352,-1.7326713,-7.815254,-3.033554,38.0,0.12134898,6.0,2.0,4.0
0.3511134,-2.0049276,-1.6318587,-4.3202343,-1.0212437,-2.657301,-0.6277917,-3.7430618,-0.51350564,-1.5254394,-2.005282,-7.9680233,-0.75310844,-5.144068,-1.8800147,-8.521595,-3.1156309,41.0,0.11528425,7.0,2.0,4.0
0.3483897,-2.107953,-1.7810986,-4.681454,-1.2019105,-2.8826363,-0.6078449,-3.7951803,-0.69350004,-1.4916168,-2.1831808,-9.154554,-0.8504683,-5.701984,-2.0749068,-9.280839,-3.7445514,38.8,0.11331046,8.0,2.0,4.0
0.35838228,-2.2588563,-2.097556,-5.1498775,-1.2111962,-3.052441,-0.79260004,-4.374551,-0.6614706,-1.7492292,-2.4848597,-11.173943,-1.0055087,-6.5436277,-2.7548833,-11.296958,-4.589839,43.8,0.10909232,9.0,2.0,4.0
0.3657659,-2.3155289,-2.484053,-5.6534376,-1.5713999,-3.4304128,-0.86027825,-4.768916,-0.6227669,-1.9756464,-2.675674,-11.5226145,-1.209617,-7.059333,-2.5727959,-11.731098,-4.508641,46.0,0.10251,10.0,2.0,4.0
0.37185073,-2.486734,-2.4419246,-6.148875,-1.5227869,-3.8378909,-1.0250427,-5.0675526,-0.8490688,-2.0088234,-2.7511668,-12.217175,-1.2761819,-7.1878533,-2.6752126,-12.320574,-4.8361845,42.2,0.10608186,11.0,2.0,4.0
0.36897355,-2.4777365,-2.7263777,-6.2406845,-1.5881951,-3.7153451,-0.9387032,-5.601481,-0.79261315,-2.0998912,-3.2528145,-14.554046,-1.4499955,-8.443687,-3.3089864,-15.0143385,-6.021091,46.4,0.10708307,12.0,2.0,4.0
0.38031775,-2.707118,-2.7931943,-6.4181566,-1.5299944,-3.9844725,-1.0436336,-6.07749,-0.89900076,-2.258626,-3.3408673,-14.928851,-1.4830344,-8.736399,-3.3991857,-15.287673,-6.0852866,52.4,0.088915214,13.0,2.0,4.0
0.36505428,-2.7186713,-2.7810826,-6.6063194,-1.6630001,-3.8387656,-1.0780221,-6.240014,-0.8767161,-2.406081,-3.3049166,-16.473557,-1.4356806,-9.509435,-3.7395585,-16.576368,-6.9566627,52.0,0.093033865,14.0,2.0,4.0
0.35277253,-2.6036925,-3.2643023,-6.818259,-1.5317154,-3.9130316,-1.2589087,-6.5708675,-1.0488288,-2.594747,-3.5170026,-17.568987,-1.6779299,-10.194374,-4.0193515,-16.384281,-7.6453066,47.2,0.09660525,15.0,2.0,4.0
0.3502348,-2.6704786,-2.96731,-7.150461,-1.4964708,-4.194507,-1.3089219,-6.4879284,-1.1138452,-2.536141,-3.622282,-17.282282,-1.6658247,-9.952804,-3.8349926,-17.068277,-7.4856653,53.8,0.08597963,16.0,2.0,4.0
0.360751,-2.809125,-3.2619984,-7.7048893,-1.5338824,-4.463731,-1.3426088,-7.0277247,-1.1234721,-2.7153335,-3.8504767,-18.70047,-1.7546799,-10.855974,-3.9839256,-18.014767,-7.8045797,51.8,0.091226175,17.0,2.0,4.0
0.3553899,-2.8385992,-3.142332,-7.762093,-1.7508929,-4.8076243,-1.2241596,-7.0072207,-1.085395,-2.5639918,-4.247241,-19.231401,-1.8501409,-10.88502,-4.3320026,-19.894163,-8.1066885,49.4,0.09567018,18.0,2.0,4.0
0.3572208,-2.8571196,-3.280902,-8.031603,-1.7140828,-4.4376774,-1.4328322,-7.3108134,-1.1461914,-2.875896,-4.27559,-20.65865,-1.9244329,-11.615785,-4.52455,-19.58252,-8.929619,52.4,0.08919095,19.0,2.0,4.0
0.35957432,-2.9365094,-3.1974385,-8.193909,-1.463473,-4.7274575,-1.5076797,-7.802146,-1.2234155,-3.0650427,-4.2747884,-21.268812,-2.0373745,-11.501963,-5.0080156,-21.39847,-9.518092,52.2,0.09609209,20.0,2.0,4.0
0.35708088,-3.0516949,-3.4300528,-8.573382,-1.7361404,-4.8432956,-1.6844769,-7.8220534,-1.4653687,-2.9952586,-4.624348,-22.370106,-2.289591,-12.360586,-4.8067245,-22.74662,-9.780183,55.0,0.09068088,21.0,2.0,4.0
0.37908554,-0.026499053,-0.033498824,0.005418077,-0.06597894,0.007730146,-0.0316136,-0.0054971864,-0.07297657,-0.0054449886,-0.024873609,-0.024304824,-0.0033104073,-0.04259537,-0.10696367,-0.034094136,-0.08607202,11.0,0.19090696,0.0,3.0,4.0
0.34731984,-0.7386158,-0.39877835,-0.8665956,-0.34142697,-1.0689021,-0.27278763,-1.2722335,-0.2938648,-0.96966666,-0.59865934,-1.1718392,-0.4617859,-1.0350513,-0.5950484,-1.2056819,-0.51833355,13.2,0.18724802,1.0,3.0,4.0
0.36867145,-1.1302537,-0.68742853,-1.4584341,-0.68191946,-1.470023,-0.30526263,-1.8374548,-0.47100702,-1.2081497,-0.9401319,-2.427864,-0.5529118,-2.1760366,-1.0762916,-2.0059571,-1.0032942,18.4,0.16086951,2.0,3.0,4.0
0.3539926,-1.2936825,-0.84226453,-1.8385022,-0.59034294,-1.6855,-0.38781035,-2.4508038,-0.54282296,-1.4048282,-1.2051656,-3.6820428,-0.75994843,-2.9384701,-1.6762459,-3.078538,-1.314359,26.4,0.14227358,3.0,3.0,4.0
0.36142188,-1.5962429,-1.0422919,-2.3230755,-0.7723981,-1.97582,-0.58469117,-3.3307674,-0.55899453,-1.8305058,-1.6492609,-5.5705857,-1.1578935,-4.0108495,-2.7644355,-4.729536,-1.9117891,33.8,0.13413194,4.0,3.0,4.0
0.35823765,-1.7327898,-1.140428,-2.8728523,-0.8115357,-2.4191048,-0.57146776,-4.0788326,-0.6191202,-2.158641,-1.8787407,-7.4876633,-1.0161251,-5.3710785,-3.0958543,-5.579478,-2.3993235,39.2,0.12320461,5.0,3.0,4.0
0.3533084,-1.8236192,-1.1200725,-3.4308689,-1.0471992,-2.6565812,-0.818463,-4.4306293,-0.85268354,-2.2297015,-2.270938,-8.6297,-1.354658,-6.2602234,-3.4672756,-6.3660307,-2.5689726,35.0,0.12240364,6.0,3.0,4.0
0.3603113,-1.8766696,-1.4931401,-3.6087706,-0.9996405,-2.9437828,-0.74659765,-5.0952797,-1.0419058,-2.385983,-2.5146768,-9.415508,-1.5710893,-6.595745,-3.902725,-6.680249,-3.1383328,43.0,0.11185636,7.0,3.0,4.0
0.36201897,-1.9823407,-1.5943773,-4.2398877,-1.0252986,-3.1842165,-1.0458859,-5.6736503,-1.0781326,-2.5278847,-2.9014425,-11.443758,-1.8092358,-7.6912704,-4.3021617,-8.692149,-3.304286,41.2,0.1153427,8.0,3.0,4.0
0.36531997,-2.1788466,-1.6091267,-4.4774523,-1.25212,-3.273832,-0.97418463,-5.980832,-0.9873569,-2.8010387,-3.2938914,-12.403694,-2.2467232,-7.8262734,-5.01633,-9.4212,-4.001545,43.2,0.111167386,9.0,3.0,4.0
0.36167234,-2.2417402,-1.6544662,-4.7743387,-1.1879855,-3.5399218,-1.2101333,-6.316296,-1.1846312,-2.8146064,-3.6536977,-13.295325,-2.107329,-8.474982,-5.025693,-10.27595,-4.3533025,50.6,0.09543537,10.0,3.0,4.0
0.3706379,-2.3187397,-1.8399931,-5.4818554,-1.6478511,-3.637029,-1.3551875,-7.0057573,-1.2600863,-3.1261792,-4.1049547,-14.996379,-2.7334309,-8.965289,-5.7476196,-11.781359,-5.013649,44.8,0.10613342,11.0,3.0,4.0
0.3745109,-2.452073,-1.9700547,-5.595611,-1.362593,-3.9565024,-1.4495325,-6.9982657,-1.1912248,-3.257476,-3.9951332,-15.428887,-2.759333,-9.21521,-5.795688,-12.443701,-5.2779965,52.4,0.094023995,12.0,3.0,4.0
0.36248142,-2.4079964,-1.8883438,-5.898037,-1.3992738,-4.0338807,-1.5193099,-7.1464043,-1.5605522,-3.1684685,-4.276012,-16.823254,-2.8053384,-10.284334,-5.815649,-13.249193,-5.6683474,50.8,0.08513352,13.0,3.0,4.0
0.37519643,-2.5774615,-2.00052,-6.222023,-1.4063172,-4.302692,-1.6048962,-7.601005,-1.6066887,-3.3722045,-4.6900415,-17.915821,-3.012463,-10.563456,-6.7451663,-14.962166,-6.61671,52.8,0.08872858,14.0,3.0,4.0
0.3571969,-2.5055265,-1.915432,-6.1166983,-1.3519644,-4.1720057,-1.659317,-8.072991,-1.629422,-3.5133898,-5.0261045,-19.150269,-3.388755,-10.99716,-7.3989472,-16.43165,-7.732902,54.2,0.082296245,15.0,3.0,4.0
0.35598662,-2.554008,-2.170787,-6.181788,-1.7199434,-4.2206206,-1.7795361,-8.3115635,-1.5894339,-3.8192532,-4.6358232,-19.153831,-3.145282,-11.612511,-6.403237,-15.455919,-7.472146,53.4,0.085866995,16.0,3.0,4.0
0.35149547,-2.5940578,-2.3288505,-6.373156,-1.6345241,-4.183385,-1.8473251,-8.504048,-1.6436304,-3.7775948,-5.064704,-19.940397,-3.4048276,-11.570532,-6.8898525,-16.54244,-7.5149207,52.8,0.09092377,17.0,3.0,4.0
0.35560498,-2.7429905,-1.9555582,-6.530771,-1.5817776,-4.2975616,-1.6615417,-8.840821,-1.7444149,-3.9124136,-5.2702813,-20.046352,-3.451445,-11.770364,-7.2545323,-17.812483,-8.270193,56.4,0.084028736,18.0,3.0,4.0
0.34406066,-2.5717888,-2.05744,-6.6385937,-1.5658691,-4.30377,-1.7570351,-8.885817,-1.8428856,-3.8191884,-5.538319,-20.92613,-3.6441588,-12.319978,-7.371323,-19.47644,-8.663667,54.4,0.08026616,19.0,3.0,4.0
0.34149,-2.5055425,-2.2668197,-6.641241,-1.6424644,-4.325443,-1.7908523,-9.011199,-1.5455714,-4.0350337,-5.618641,-21.27588,-3.694023,-12.254266,-7.7390523,-19.908209,-9.13878,51.6,0.09409669,20.0,3.0,4.0
0.34282276,-2.6491015,-2.413083,-6.75483,-1.4359413,-4.5750957,-1.9989117,-9.021701,-1.9275814,-4.026742,-5.6941247,-22.523924,-3.5092037,-13.72793,-7.645519,-21.503422,-9.25978,51.8,0.09212263,21.0,3.0,4.0
0.34074175,-2.6579478,-2.188848,-6.8142557,-1.5346494,-4.3187366,-1.9971259,-8.651159,-1.9249268,-3.8045406,-5.771508,-22.004557,-3.8326752,-12.758374,-7.705861,-22.026047,-8.895508,57.0,0.08091245,22.0,3.0,4.0
0.3320565,-2.6602025,-2.2719057,-6.9237866,-1.559709,-4.428387,-2.0077121,-9.176606,-1.9871415,-4.1544695,-5.5884724,-23.05074,-4.063403,-13.403648,-8.433276,-23.060747,-10.445876,56.2,0.08311263,23.0,3.0,4.0
0.3330646,-2.727412,-2.1349463,-6.708119,-1.7147498,-4.2340665,-1.9520849,-8.978162,-1.8057188,-3.957204,-6.045616,-23.331638,-4.380758,-13.367741,-8.102733,-22.489815,-9.879409,56.8,0.088422194,24.0,3.0,4.0
0.35855207,-0.03425739,-0.0035104014,0.0093325935,0.008607383,-0.0011229978,0.008657898,-0.009336911,-0.011430516,0.05192912,0.041285593,0.0063231136,-0.021736452,0.096811175,-0.112291485,-0.120799154,-0.05974928,13.2,0.19133028,0.0,4.0,4.0
0.37250718,-0.8012756,-0.41757417,-1.0788,-0.37555254,-1.1201801,-0.5838825,-1.4808547,-0.4340008,-1.1264315,-0.4679437,-1.2423468,-0.43181244,-1.0778164,-0.51550347,-0.86581767,-0.5232068,16.0,0.17587687,1.0,4.0,4.0
0.36656675,-1.0765375,-0.62276673,-1.3955035,-0.50122696,-1.4528532,-0.7433544,-2.2596533,-0.60949296,-1.617742,-0.64911807,-2.2586758,-0.49567676,-1.8227623,-1.1256455,-1.7419105,-0.7762275,18.6,0.16399631,2.0,4.0,4.0
0.3745842,-1.2918631,-0.7549921,-1.9105107,-0.6908222,-1.7394302,-0.88829833,-2.8504748,-0.77128667,-1.764664,-0.9393498,-3.3735158,-0.7248066,-3.0038931,-1.8169101,-2.7151303,-1.0259259,25.6,0.14684281,3.0,4.0,4.0
0.3853807,-1.4788595,-0.94852036,-2.4267485,-0.6164513,-1.8503911,-0.9098088,-3.7764122,-0.67315423,-2.0243535,-1.190532,-4.940497,-0.8928041,-3.5525587,-2.7883663,-3.637738,-1.7172736,24.0,0.14689131,4.0,4.0,4.0
0.3828487,-1.6013695,-1.0494828,-2.8038507,-0.77804357,-1.9653503,-0.95324033,-4.3008275,-0.8170932,-2.3097584,-1.3790988,-5.9354405,-1.1313933,-4.284179,-3.0762672,-4.1974487,-1.671275,34.0,0.13045375,5.0,4.0,4.0
0.37729937,-1.6049167,-1.3768669,-3.282319,-0.8553683,-2.308097,-1.2070866,-5.588441,-1.0303631,-2.878209,-1.8865181,-7.7923727,-1.3507639,-6.02168,-3.8312593,-5.3171387,-2.3986456,37.2,0.12393103,6.0,4.0,4.0
0.38907912,-1.7161578,-1.5669744,-3.7610323,-1.0001627,-2.4007142,-1.4183016,-5.852956,-1.1980044,-2.893043,-2.0679276,-9.348746,-1.4928824,-6.5173273,-4.597305,-6.3464723,-3.051839,39.8,0.11357399,7.0,4.0,4.0
0.38187608,-1.742358,-1.653514,-3.9146771,-1.1776508,-2.3490698,-1.4290901,-6.5978293,-0.9659484,-3.2256176,-2.3712547,-10.161191,-2.0156548,-6.817556,-4.8628135,-6.827983,-2.899848,39.0,0.117327824,8.0,4.0,4.0
0.39326617,-1.8921651,-1.8766073,-4.3853693,-1.3299087,-2.6096973,-1.3630655,-6.892325,-1.0599049,-3.2125747,-2.6631906,-10.609471,-1.9291145,-7.422989,-4.9116516,-7.461354,-3.3766005,44.8,0.10056607,9.0,4.0,4.0
0.39021593,-1.9961907,-1.9150715,-4.7916646,-1.0617434,-2.7801778,-1.8182845,-7.594686,-1.476816,-3.5260487,-3.001418,-11.9831085,-2.3914356,-7.9599237,-5.3762474,-8.418305,-3.9561827,47.6,0.09806396,10.0,4.0,4.0
0.38550535,-1.9413828,-2.2693362,-5.2578254,-1.1894346,-2.849621,-2.0251656,-7.5607142,-1.4536645,-3.4277027,-3.4397824,-13.068873,-2.3650227,-8.549427,-5.935614,-9.974489,-4.4834533,50.6,0.0886172,11.0,4.0,4.0
0.37596276,-1.9641606,-1.9677147,-5.264223,-1.4308349,-2.8825283,-1.922539,-7.947675,-1.5823061,-3.5099373,-3.599011,-13.865082,-2.4981468,-8.378138,-6.2499046,-10.619016,-4.471309,51.6,0.09260095,12.0,4.0,4.0
0.3817001,-2.0475535,-2.157102,-5.649536,-1.5299019,-3.2185795,-2.283228,-8.844212,-1.7194118,-3.871706,-4.0948653,-15.424011,-2.8270314,-10.063155,-6.6509624,-11.734789,-4.9311104,48.6,0.10123106,13.0,4.0,4.0
0.38185766,-2.2019892,-2.1425893,-5.9049535,-1.3207685,-3.2633278,-2.1221673,-8.441677,-1.6743517,-3.6244512,-4.1219068,-15.187656,-2.8153718,-9.005409,-6.646859,-12.020573,-4.920794,48.8,0.09428659,14.0,4.0,4.0
0.37639835,-2.1785748,-2.2967553,-5.852056,-1.4609888,-3.19581,-2.4123442,-9.037713,-1.7596076,-3.8856325,-4.4494967,-16.618326,-2.790675,-10.328503,-7.0421877,-13.367525,-5.890789,51.6,0.091345735,15.0,4.0,4.0
0.3659889,-2.206751,-2.489685,-5.76154,-1.2541531,-3.145512,-2.416995,-9.204185,-2.0521908,-3.886084,-4.5690174,-16.402378,-2.935608,-10.378503,-6.5450015,-12.927533,-5.7068496,53.6,0.083043374,16.0,4.0,4.0
0.3598221,-2.2083333,-2.407819,-6.3335843,-1.3553172,-3.4162369,-2.3156493,-9.701406,-1.6951395,-4.19216,-4.8273745,-18.427238,-3.219717,-10.662191,-7.58531,-15.213453,-6.9859257,51.6,0.0968538,17.0,4.0,4.0
0.37328967,-2.4617825,-2.5964572,-6.236658,-1.5666094,-3.3603926,-2.4701862,-9.55835,-2.084358,-4.0620074,-4.52626,-17.89595,-3.0668159,-10.821585,-7.151307,-15.193446,-6.6952887,54.4,0.08421168,18.0,4.0,4.0
0.36068553,-2.4194775,-2.500386,-6.2516227,-1.3881664,-3.2913184,-2.5167377,-9.802546,-1.8151649,-4.1276736,-4.5213056,-18.600159,-2.9594555,-11.019831,-7.131147,-15.5771475,-7.0760484,56.8,0.08438065,19.0,4.0,4.0
0.3581782,-2.4202645,-2.7347703,-5.978393,-1.448644,-3.1697721,-2.5613585,-9.717656,-1.7924619,-4.116652,-4.993927,-18.309061,-3.3749006,-10.30738,-7.436902,-16.148478,-7.76528,54.8,0.08674477,20.0,4.0,4.0
<<<<<<< Updated upstream
0.358974,-2.5367393,-2.5407052,-6.945768,-1.466927,-3.5612075,-2.800725,-10.376726,-1.8632008,-4.423262,-5.3909526,-20.684853,-3.7280378,-11.810475,-8.169113,-17.688354,-8.553642,55.0,0.08659056,21.0,4.0,4.0
=======
0.358974,-2.5367393,-2.5407052,-6.945768,-1.466927,-3.5612075,-2.800725,-10.376726,-1.8632008,-4.423262,-5.3909526,-20.684853,-3.7280378,-11.810475,-8.169113,-17.688354,-8.553642,55.0,0.08659056,21.0,4.0,4.0
>>>>>>> Stashed changes
