Layer1,Layer2,acc,avg_loss,epoch,run,model_name
0.040882956,-1.5486681,-2.088874,-3.4213154,-3.592207,-2.806608,-1.2692639,-0.4383614,53.8,0.09077914,44.0,0.0,vgg_xlarge+
0.035011016,-1.5389553,-1.9862396,-3.3447518,-3.5868287,-2.9107337,-1.3124857,-0.44225478,49.4,0.09601289,45.0,0.0,vgg_xlarge+
0.028160127,-1.4518471,-2.0757592,-3.3672903,-3.6665895,-2.9190915,-1.288428,-0.45489156,46.8,0.103993155,46.0,0.0,vgg_xlarge+
0.032792613,-1.5708315,-1.9367428,-3.5278273,-3.3576865,-2.9723425,-1.1849625,-0.42798564,54.0,0.090462625,47.0,0.0,vgg_xlarge+
0.031224648,-1.5591017,-2.0773625,-3.3376398,-3.59636,-2.9193316,-1.3783679,-0.44325525,51.0,0.10239897,48.0,0.0,vgg_xlarge+
0.02798312,-1.5565594,-2.042952,-3.49145,-3.7444153,-2.844779,-1.3460138,-0.4146086,52.2,0.092725195,49.0,0.0,vgg_xlarge+
0.026564712,-1.4619793,-2.0240073,-3.2128918,-3.523109,-2.9491053,-1.3593458,-0.43796825,52.4,0.09223233,50.0,0.0,vgg_xlarge+
0.024445081,-1.513812,-2.0367863,-3.322586,-3.7092798,-2.9022424,-1.3015366,-0.44281575,50.4,0.09693785,51.0,0.0,vgg_xlarge+
0.023099024,-1.4669992,-2.1007438,-3.3069863,-3.513001,-2.9389951,-1.258413,-0.42321408,52.8,0.09499857,52.0,0.0,vgg_xlarge+
0.017411597,-1.4584817,-2.1563027,-3.1873147,-3.499242,-3.070546,-1.2931405,-0.46934825,53.0,0.0938029,53.0,0.0,vgg_xlarge+
0.02525347,-1.572647,-2.1404626,-3.2465446,-3.672279,-2.9368582,-1.3281435,-0.43185106,56.0,0.08961847,54.0,0.0,vgg_xlarge+
0.021844655,-1.4816318,-2.0498788,-3.3684356,-3.3930042,-3.0042658,-1.293781,-0.44144535,55.2,0.0969225,55.0,0.0,vgg_xlarge+
0.0057552005,-1.3736728,-2.0471933,-3.2369602,-3.4667304,-2.68913,-1.2660199,-0.37446043,52.6,0.094810404,56.0,0.0,vgg_xlarge+
0.009002368,-1.4724458,-2.0637743,-3.172261,-3.3497047,-3.0574353,-1.3469794,-0.4647059,54.6,0.08539073,57.0,0.0,vgg_xlarge+
0.009468095,-1.4448633,-1.9038533,-3.227559,-3.4741917,-2.9741702,-1.3730552,-0.42970392,52.0,0.09684337,58.0,0.0,vgg_xlarge+
0.011043132,-1.473937,-1.9273834,-3.2197921,-3.507319,-2.9901662,-1.32529,-0.43251252,59.2,0.08420757,59.0,0.0,vgg_xlarge+
-0.0022005357,-1.3780695,-1.83224,-3.222191,-3.3263297,-3.0055716,-1.2847471,-0.42757198,55.6,0.08727844,60.0,0.0,vgg_xlarge+
0.005941485,-1.4231137,-1.9262323,-2.8974075,-3.4807656,-2.9291797,-1.3147329,-0.4241355,51.8,0.09556731,61.0,0.0,vgg_xlarge+
-0.008794803,-1.3525392,-1.8595653,-3.2524986,-3.387548,-3.0562148,-1.3333582,-0.4557587,53.4,0.091199055,62.0,0.0,vgg_xlarge+
-0.0029224888,-1.3881413,-1.8641531,-3.178328,-3.420391,-2.9731848,-1.3744006,-0.44475383,58.6,0.080681436,63.0,0.0,vgg_xlarge+
-0.0066503915,-1.3040594,-1.9280623,-2.9885142,-3.3705747,-2.9117494,-1.3483166,-0.42313802,55.6,0.088962816,64.0,0.0,vgg_xlarge+
-0.012031664,-1.3287364,-1.9227736,-3.0751204,-3.2225895,-2.8967311,-1.278702,-0.4260641,54.8,0.08675356,65.0,0.0,vgg_xlarge+
-0.01129224,-1.3189664,-1.8658129,-3.0094707,-3.5012026,-2.9756284,-1.3462465,-0.43307748,53.0,0.0970836,66.0,0.0,vgg_xlarge+
-0.017242465,-1.3500723,-1.8804957,-2.8884766,-3.334942,-3.0004017,-1.3333251,-0.4196116,56.0,0.086630344,67.0,0.0,vgg_xlarge+
-0.015319865,-1.3232888,-1.8272955,-2.880942,-3.4137297,-2.8173337,-1.275437,-0.4046053,57.4,0.08781326,68.0,0.0,vgg_xlarge+
-0.016873606,-1.2778668,-1.8396178,-2.7549245,-3.4360437,-2.7476,-1.330419,-0.4263429,56.0,0.09347218,69.0,0.0,vgg_xlarge+
-0.015232157,-1.3249935,-1.7242844,-2.7613575,-3.3802009,-2.7991965,-1.2764802,-0.41833353,54.6,0.08955258,70.0,0.0,vgg_xlarge+
-0.019584041,-1.2757101,-1.6829511,-2.8772528,-3.3109965,-2.6961596,-1.2796284,-0.40047595,54.4,0.088892855,71.0,0.0,vgg_xlarge+
-0.015228911,-1.3135167,-1.6834369,-2.8003979,-3.284856,-2.9644194,-1.2849268,-0.4210118,54.8,0.08799591,72.0,0.0,vgg_xlarge+
-0.030128209,-1.2366731,-1.6877031,-2.7141447,-3.182079,-2.8110638,-1.3009665,-0.41516423,56.0,0.09174541,73.0,0.0,vgg_xlarge+
0.19358715,0.21932419,0.147237,0.13941714,0.097306624,0.10213079,0.089927614,0.024255218,3.0,0.21545939,0.0,1.0,vgg_xlarge+
0.14723451,-0.24348305,-0.2239658,-0.112320356,-0.2543293,-0.089866355,-0.093663946,-0.008163924,6.6,0.21119003,1.0,1.0,vgg_xlarge+
0.13321596,-0.43893662,-0.4715461,-0.25973213,-0.35967317,-0.17295295,-0.14114909,-0.03835202,8.0,0.2025388,2.0,1.0,vgg_xlarge+
0.13427904,-0.67524415,-0.5823478,-0.50261194,-0.4042214,-0.20491523,-0.17343405,-0.0638252,12.8,0.18367782,3.0,1.0,vgg_xlarge+
0.1296603,-0.75097704,-0.80522555,-0.665346,-0.37082875,-0.21902534,-0.15478392,-0.09813514,14.8,0.17945617,4.0,1.0,vgg_xlarge+
0.113452934,-0.8917783,-0.93776846,-0.7885342,-0.43780223,-0.26093695,-0.18556856,-0.12044936,17.8,0.1691778,5.0,1.0,vgg_xlarge+
0.12195938,-0.9695829,-1.0102564,-0.8056664,-0.6076499,-0.28015107,-0.23951371,-0.14204642,21.8,0.15572895,6.0,1.0,vgg_xlarge+
0.12201024,-1.0307895,-1.0672232,-0.99641705,-0.62429136,-0.34233218,-0.27768484,-0.1635796,21.6,0.1517231,7.0,1.0,vgg_xlarge+
0.12359918,-1.1088322,-1.1205829,-1.111115,-0.7516164,-0.36585113,-0.28474486,-0.18375635,25.2,0.14400877,8.0,1.0,vgg_xlarge+
0.124840535,-1.1326665,-1.2493788,-1.1994406,-0.79798377,-0.40862378,-0.31827626,-0.1803109,33.2,0.14123282,9.0,1.0,vgg_xlarge+
0.115931824,-1.1540023,-1.425476,-1.245527,-0.8602441,-0.45763698,-0.33249328,-0.19195385,28.2,0.1375405,10.0,1.0,vgg_xlarge+
0.10414557,-1.1814495,-1.5614147,-1.3004231,-0.881546,-0.49457163,-0.35424158,-0.19876288,35.4,0.12868278,11.0,1.0,vgg_xlarge+
0.10964818,-1.2099352,-1.5360456,-1.3194628,-0.98043287,-0.57404345,-0.37316015,-0.21489495,32.6,0.1285603,12.0,1.0,vgg_xlarge+
0.11103797,-1.3471245,-1.5623941,-1.5706836,-1.0964686,-0.6089254,-0.4077614,-0.2187565,35.2,0.11945565,13.0,1.0,vgg_xlarge+
0.10603432,-1.2896247,-1.5921873,-1.5942171,-1.1896577,-0.6376263,-0.41374516,-0.23700562,39.0,0.11769024,14.0,1.0,vgg_xlarge+
0.11665322,-1.3884572,-1.6063683,-1.79663,-1.268232,-0.7004013,-0.4172466,-0.2571627,35.6,0.12448665,15.0,1.0,vgg_xlarge+
0.11355907,-1.3949205,-1.6206279,-1.7207191,-1.2997216,-0.7722064,-0.44529626,-0.27839187,38.8,0.11410908,16.0,1.0,vgg_xlarge+
0.10837301,-1.3420017,-1.7496717,-1.6823735,-1.322206,-0.8760186,-0.5072171,-0.29578087,43.2,0.11357404,17.0,1.0,vgg_xlarge+
0.114639625,-1.5420501,-1.776386,-1.997911,-1.5033363,-0.93781173,-0.52621704,-0.28994405,40.4,0.11121465,18.0,1.0,vgg_xlarge+
0.10287058,-1.4432654,-1.8062483,-1.8827302,-1.4231808,-0.95674145,-0.5267933,-0.28683043,44.0,0.10896598,19.0,1.0,vgg_xlarge+
0.091888666,-1.4293065,-1.9111284,-1.9084737,-1.582679,-1.068155,-0.5358648,-0.2979734,45.6,0.100613,20.0,1.0,vgg_xlarge+
0.09406395,-1.4210191,-1.9226705,-1.947548,-1.6169407,-1.0035627,-0.5793729,-0.28583103,42.4,0.104969166,21.0,1.0,vgg_xlarge+
0.09585897,-1.5074188,-1.976413,-2.2710366,-1.6789353,-1.1558906,-0.63225514,-0.31629804,44.2,0.10487211,22.0,1.0,vgg_xlarge+
0.088189416,-1.4101909,-1.8087643,-2.1236963,-1.616046,-1.216165,-0.55612034,-0.31871185,41.0,0.1120718,23.0,1.0,vgg_xlarge+
0.090625666,-1.4604825,-1.9852426,-2.1845415,-1.7987199,-1.2324766,-0.6706928,-0.33133194,42.2,0.10606285,24.0,1.0,vgg_xlarge+
0.08830453,-1.5232979,-1.9253143,-2.3908136,-1.9362912,-1.3333619,-0.6481218,-0.35125807,44.4,0.10756487,25.0,1.0,vgg_xlarge+
0.08436593,-1.5254424,-2.0290635,-2.4806705,-1.9987979,-1.3472619,-0.6566826,-0.3458028,48.4,0.097995296,26.0,1.0,vgg_xlarge+
0.0806546,-1.5037618,-2.1189785,-2.4020364,-1.9586505,-1.3298689,-0.6589936,-0.34483415,47.4,0.102674976,27.0,1.0,vgg_xlarge+
0.077105016,-1.5274944,-2.0840797,-2.5324597,-1.9581226,-1.4363225,-0.68183583,-0.35106426,46.2,0.0975053,28.0,1.0,vgg_xlarge+
0.070452094,-1.4751991,-2.3408077,-2.2989328,-2.1322803,-1.3438098,-0.6753389,-0.34124517,51.6,0.09345318,29.0,1.0,vgg_xlarge+
0.07645729,-1.5669181,-2.1433918,-2.5209417,-2.1316354,-1.5142566,-0.7565526,-0.363509,51.6,0.08901231,30.0,1.0,vgg_xlarge+
0.07660491,-1.5300254,-2.229771,-2.650109,-2.2031639,-1.4916203,-0.74000496,-0.35884812,49.4,0.10000992,31.0,1.0,vgg_xlarge+
0.06993617,-1.5346764,-1.9448129,-2.511091,-2.2057242,-1.529056,-0.7948521,-0.36654645,52.0,0.08970683,32.0,1.0,vgg_xlarge+
0.07020949,-1.5892664,-2.13962,-2.509485,-2.2058947,-1.5583744,-0.7895439,-0.3574346,50.8,0.099045016,33.0,1.0,vgg_xlarge+
0.060492095,-1.5434356,-2.229501,-2.5830503,-2.2233028,-1.7085729,-0.8019665,-0.38032123,50.8,0.09669742,34.0,1.0,vgg_xlarge+
0.06527117,-1.5818666,-2.2090278,-2.7737632,-2.341292,-1.73637,-0.82169986,-0.4085333,47.6,0.09789748,35.0,1.0,vgg_xlarge+
0.056408416,-1.51306,-2.002961,-2.63092,-2.3762574,-1.639189,-0.7982332,-0.36595607,45.4,0.10208768,36.0,1.0,vgg_xlarge+
0.0588725,-1.5968865,-2.06971,-2.801549,-2.401772,-1.7053739,-0.8406452,-0.36105335,47.2,0.103288814,37.0,1.0,vgg_xlarge+
0.043020047,-1.4840555,-2.1480837,-2.6424367,-2.32564,-1.7110608,-0.8160287,-0.36332113,48.8,0.097512476,38.0,1.0,vgg_xlarge+
0.04276417,-1.5599519,-2.1895752,-2.6621897,-2.348151,-1.7237583,-0.80662066,-0.37426132,51.8,0.09497127,39.0,1.0,vgg_xlarge+
0.038907476,-1.5245482,-2.0785663,-2.5614798,-2.507482,-1.7300961,-0.89831865,-0.4067022,52.4,0.090088174,40.0,1.0,vgg_xlarge+
0.18566881,0.20784931,0.1346571,0.13636582,0.12860794,0.07446541,0.06632011,0.12532112,3.2,0.21752632,0.0,2.0,vgg_xlarge+
0.14794154,-0.24902621,-0.27084008,-0.09520396,-0.2894991,0.013771936,-0.023437474,-0.101150066,4.8,0.2106585,1.0,2.0,vgg_xlarge+
0.16104992,-0.4664694,-0.5660532,-0.29846665,-0.434209,-0.09998665,-0.1348591,-0.13283603,7.8,0.19343933,2.0,2.0,vgg_xlarge+
0.1403533,-0.6757675,-0.7574403,-0.42153907,-0.53762096,-0.15691575,-0.22973548,-0.12412267,13.4,0.18278414,3.0,2.0,vgg_xlarge+
0.13555795,-0.8197368,-0.93184954,-0.66749805,-0.4991855,-0.25264165,-0.19853093,-0.26460555,16.2,0.17276105,4.0,2.0,vgg_xlarge+
0.1400223,-0.8669596,-1.0805806,-0.76552784,-0.5456426,-0.31294236,-0.23712446,-0.25516698,19.0,0.16426183,5.0,2.0,vgg_xlarge+
0.13236041,-0.9340123,-1.2064921,-0.90214944,-0.65102524,-0.3624485,-0.2922617,-0.24594228,23.8,0.14968282,6.0,2.0,vgg_xlarge+
0.13423248,-0.9904554,-1.5455438,-1.1849293,-0.7262334,-0.43769708,-0.34687448,-0.19390342,25.0,0.15013248,7.0,2.0,vgg_xlarge+
0.12532525,-1.0165225,-1.6121721,-1.0727385,-0.87005264,-0.50309634,-0.3665486,-0.25496545,25.4,0.15013392,8.0,2.0,vgg_xlarge+
0.12506144,-1.118491,-1.6177591,-1.3139646,-0.9712959,-0.54691416,-0.41999653,-0.23623975,31.2,0.13684459,9.0,2.0,vgg_xlarge+
0.12398899,-1.1097006,-1.7854388,-1.3317846,-1.0666084,-0.63766813,-0.4232701,-0.24739935,32.6,0.13203648,10.0,2.0,vgg_xlarge+
0.119325735,-1.1950238,-1.7345607,-1.5239265,-1.1890198,-0.7179899,-0.44829628,-0.24319142,34.8,0.12481531,11.0,2.0,vgg_xlarge+
0.11783944,-1.1926904,-1.8197585,-1.5660897,-1.2962365,-0.8247087,-0.4899948,-0.2841297,38.2,0.11920136,12.0,2.0,vgg_xlarge+
0.117510386,-1.2007811,-2.019937,-1.609789,-1.2739493,-0.83625674,-0.5051425,-0.2593483,35.0,0.12125172,13.0,2.0,vgg_xlarge+
0.11217865,-1.1953937,-1.880142,-1.7874922,-1.3586265,-0.91982156,-0.5046601,-0.264247,43.0,0.110161364,14.0,2.0,vgg_xlarge+
0.12746476,-1.2381738,-1.8867823,-1.7613792,-1.4430526,-1.0237796,-0.52554953,-0.26818022,37.2,0.1171876,15.0,2.0,vgg_xlarge+
0.12611645,-1.3319399,-1.9355611,-2.067545,-1.6122795,-1.1581273,-0.6211714,-0.29535788,42.0,0.11045344,16.0,2.0,vgg_xlarge+
0.11408299,-1.2889599,-1.9676734,-1.9510986,-1.5550122,-1.1824389,-0.61819535,-0.29034716,43.6,0.10807202,17.0,2.0,vgg_xlarge+
0.1110186,-1.2594438,-2.0768213,-2.1556392,-1.6395322,-1.34979,-0.6119546,-0.30062565,44.6,0.112268664,18.0,2.0,vgg_xlarge+
0.11114659,-1.2867907,-2.0553472,-2.2109795,-1.6935054,-1.4003557,-0.63060844,-0.3162917,43.8,0.109233335,19.0,2.0,vgg_xlarge+
0.10632279,-1.3526874,-2.17943,-2.182884,-1.8522561,-1.4453633,-0.7003627,-0.3184829,44.2,0.10792754,20.0,2.0,vgg_xlarge+
0.10537833,-1.3300962,-2.1895995,-2.264296,-1.8414263,-1.5177962,-0.7019198,-0.3300862,44.4,0.108346954,21.0,2.0,vgg_xlarge+
0.10791833,-1.3154544,-2.2074382,-2.2501936,-1.9475305,-1.5402156,-0.74577683,-0.33939412,43.2,0.10685772,22.0,2.0,vgg_xlarge+
0.10418102,-1.3668401,-2.3783584,-2.3406904,-1.9886066,-1.6202679,-0.77074355,-0.35268357,44.8,0.1010448,23.0,2.0,vgg_xlarge+
0.10456945,-1.4065181,-2.294315,-2.3610468,-2.0671523,-1.6765057,-0.8687374,-0.3413117,47.6,0.09854487,24.0,2.0,vgg_xlarge+
0.09625889,-1.3535917,-2.2473361,-2.5827875,-1.965506,-1.7805108,-0.8271938,-0.3369614,46.2,0.1015652,25.0,2.0,vgg_xlarge+
0.08935461,-1.3880895,-2.3971958,-2.4086335,-2.2338169,-1.770139,-0.84380794,-0.3300063,46.6,0.09490065,26.0,2.0,vgg_xlarge+
0.09316102,-1.3811214,-2.4104369,-2.575436,-2.1538389,-1.9502517,-0.7959025,-0.3566731,47.2,0.10153188,27.0,2.0,vgg_xlarge+
0.088644885,-1.3647448,-2.4697118,-2.6581702,-2.391189,-1.943172,-0.89482856,-0.33411062,52.0,0.09260606,28.0,2.0,vgg_xlarge+
0.078299664,-1.3411139,-2.3107274,-2.7371092,-2.3179057,-2.1041052,-0.92778534,-0.38873312,48.0,0.10260989,29.0,2.0,vgg_xlarge+
0.08014105,-1.3802952,-2.2372613,-2.7355502,-2.476225,-2.04693,-0.9314686,-0.34906945,49.6,0.09643296,30.0,2.0,vgg_xlarge+
0.075334966,-1.325332,-2.3703349,-2.6337986,-2.3364654,-2.108471,-0.9399634,-0.36988816,51.0,0.09864484,31.0,2.0,vgg_xlarge+
0.08178701,-1.3983207,-2.3921402,-2.6679971,-2.4716125,-2.253989,-1.0334417,-0.3807264,49.8,0.096295714,32.0,2.0,vgg_xlarge+
0.07507242,-1.3561888,-2.2877111,-2.6000583,-2.4240618,-2.1057673,-0.96565163,-0.35886672,49.8,0.09441388,33.0,2.0,vgg_xlarge+
0.0689415,-1.3643249,-2.2851367,-2.733006,-2.3990622,-2.1223621,-1.0207436,-0.35173935,49.4,0.099382475,34.0,2.0,vgg_xlarge+
0.07720517,-1.4395311,-2.2877882,-2.82663,-2.2251968,-2.2918224,-0.96902174,-0.37912256,48.8,0.09714176,35.0,2.0,vgg_xlarge+
0.066524394,-1.3624815,-2.3680067,-2.763149,-2.5306592,-2.2171497,-1.0374923,-0.36893284,52.2,0.09365626,36.0,2.0,vgg_xlarge+
0.060358193,-1.3157321,-2.3111672,-2.8922212,-2.3870401,-2.2235456,-1.0090779,-0.3408929,50.8,0.094809204,37.0,2.0,vgg_xlarge+
0.057620425,-1.3033783,-2.2874432,-2.7720003,-2.4740791,-2.4099238,-1.0773052,-0.38908854,50.0,0.09973924,38.0,2.0,vgg_xlarge+
0.19325577,0.17331351,0.175428,0.16064402,0.16742203,0.14329451,0.11183872,0.041394662,1.6,0.22059831,0.0,3.0,vgg_xlarge+
0.17354867,-0.38265383,-0.27297786,-0.24625008,-0.01971893,0.015991008,-0.17152962,-0.04806924,7.0,0.20593265,1.0,3.0,vgg_xlarge+
0.17461911,-0.6600698,-0.87071544,-0.42393163,-0.21684839,-0.20605952,-0.18136692,-0.101410896,7.4,0.20358591,2.0,3.0,vgg_xlarge+
0.1455173,-0.79741055,-1.1209989,-0.6551711,-0.41958818,-0.22177777,-0.26075163,-0.0824837,10.2,0.18736492,3.0,3.0,vgg_xlarge+
0.13402863,-0.96044517,-1.2759804,-1.0201293,-0.43675333,-0.34785658,-0.27692252,-0.13508418,13.8,0.17587647,4.0,3.0,vgg_xlarge+
0.15596361,-1.1648573,-1.4282076,-1.371365,-0.52560604,-0.4014418,-0.33202636,-0.13641948,17.6,0.16451797,5.0,3.0,vgg_xlarge+
0.13668054,-1.1590939,-1.5055573,-1.5930173,-0.5941617,-0.54084957,-0.35375932,-0.2137471,21.4,0.15740731,6.0,3.0,vgg_xlarge+
0.13641489,-1.2508283,-1.9329704,-1.5053682,-0.7434484,-0.547093,-0.4123938,-0.20780973,24.6,0.14941958,7.0,3.0,vgg_xlarge+
0.14615406,-1.3483192,-2.0990393,-1.7244961,-0.8074242,-0.6372167,-0.3964847,-0.1988901,29.0,0.14135128,8.0,3.0,vgg_xlarge+
0.1389726,-1.3801316,-2.0922084,-2.0034983,-0.955855,-0.64665127,-0.47365677,-0.22819844,26.8,0.13749371,9.0,3.0,vgg_xlarge+
0.13285308,-1.3722107,-2.2278268,-2.2491243,-0.98774266,-0.7299449,-0.50760794,-0.23606832,28.2,0.13449657,10.0,3.0,vgg_xlarge+
0.13150252,-1.4360483,-2.2437677,-2.2635953,-1.2005817,-0.85252625,-0.49300954,-0.26312938,34.8,0.12749034,11.0,3.0,vgg_xlarge+
0.1334327,-1.424614,-2.1202192,-2.4603267,-1.1735845,-0.9472389,-0.5391056,-0.26844427,31.4,0.13096915,12.0,3.0,vgg_xlarge+
0.12980556,-1.499572,-2.363612,-2.6110044,-1.364971,-0.98042554,-0.56255406,-0.2763368,39.2,0.11497877,13.0,3.0,vgg_xlarge+
0.13176186,-1.4542035,-2.5132,-2.794887,-1.4071641,-1.1204917,-0.5892947,-0.28036505,39.2,0.11487889,14.0,3.0,vgg_xlarge+
0.1265022,-1.5202537,-2.546264,-2.7148314,-1.4452635,-1.2077409,-0.59312385,-0.2818532,39.2,0.116847,15.0,3.0,vgg_xlarge+
0.118093796,-1.4782277,-2.6299188,-2.7798643,-1.5101298,-1.3235536,-0.60358495,-0.2902709,37.6,0.11653744,16.0,3.0,vgg_xlarge+
0.123120576,-1.5521029,-2.5421524,-3.1046174,-1.7450986,-1.417564,-0.67906785,-0.32032293,37.6,0.114844166,17.0,3.0,vgg_xlarge+
0.10940838,-1.4516182,-2.5969956,-3.10988,-1.6711202,-1.3838294,-0.62033415,-0.28650844,42.2,0.115772925,18.0,3.0,vgg_xlarge+
0.11897957,-1.5938095,-2.5537825,-3.4183166,-1.842984,-1.6306462,-0.7077738,-0.3530558,44.2,0.106907465,19.0,3.0,vgg_xlarge+
0.11384591,-1.5848091,-2.5101962,-3.4946191,-1.7140142,-1.5686378,-0.6918777,-0.32558945,45.2,0.1001057,20.0,3.0,vgg_xlarge+
0.105127014,-1.5515761,-2.4969392,-3.436379,-1.9254054,-1.695515,-0.7596172,-0.3294319,43.8,0.109498605,21.0,3.0,vgg_xlarge+
0.1013793,-1.5922387,-2.4536042,-3.497757,-2.018291,-1.7681793,-0.75713056,-0.3214372,41.4,0.1083823,22.0,3.0,vgg_xlarge+
0.10328634,-1.6209987,-2.6662304,-3.4781642,-2.0931156,-1.8372318,-0.78439575,-0.3592342,43.2,0.10396968,23.0,3.0,vgg_xlarge+
0.09553924,-1.5777808,-2.5701365,-3.4465718,-2.1207016,-1.8686572,-0.8046619,-0.34142184,47.2,0.100956544,24.0,3.0,vgg_xlarge+
0.09376254,-1.640117,-2.6573129,-3.580987,-2.2614913,-2.0175567,-0.9307326,-0.35742676,47.0,0.09765513,25.0,3.0,vgg_xlarge+
0.08746185,-1.5958016,-2.5637124,-3.755638,-2.2030432,-2.1993687,-0.9334576,-0.41295192,47.2,0.10285638,26.0,3.0,vgg_xlarge+
0.08994063,-1.6445006,-2.6483748,-3.6601303,-2.3554275,-2.1144853,-0.94698906,-0.34991375,50.6,0.094200075,27.0,3.0,vgg_xlarge+
0.08319108,-1.6384518,-2.5472476,-3.6437578,-2.203923,-2.1976948,-0.9422068,-0.38653776,50.4,0.09247241,28.0,3.0,vgg_xlarge+
0.07616505,-1.6041207,-2.609634,-3.7215195,-2.1118062,-2.2588456,-0.8923457,-0.3955709,46.8,0.10035149,29.0,3.0,vgg_xlarge+
0.07553827,-1.6775501,-2.613576,-3.9308097,-2.356082,-2.2752647,-0.98643225,-0.3794311,50.2,0.094660684,30.0,3.0,vgg_xlarge+
0.07225962,-1.6563895,-2.7122097,-3.721171,-2.316278,-2.2400513,-0.9897219,-0.38717303,44.0,0.105225645,31.0,3.0,vgg_xlarge+
0.062648706,-1.6143061,-2.6211312,-3.634895,-2.4641178,-2.3821843,-1.0482146,-0.3976575,46.8,0.096779235,32.0,3.0,vgg_xlarge+
0.06218164,-1.5691395,-2.6887982,-3.9690003,-2.44242,-2.3396926,-1.047237,-0.40112987,46.8,0.10045336,33.0,3.0,vgg_xlarge+
0.06414187,-1.680001,-2.5097063,-3.8272967,-2.5522087,-2.4159522,-1.0591556,-0.41264156,49.2,0.0961236,34.0,3.0,vgg_xlarge+
0.058212303,-1.662528,-2.5484862,-3.819734,-2.5200322,-2.3670323,-0.9825354,-0.38788438,45.8,0.10603472,35.0,3.0,vgg_xlarge+
0.05733034,-1.5838491,-2.5905774,-4.129176,-2.4479632,-2.4598517,-1.0691569,-0.392095,51.8,0.09263422,36.0,3.0,vgg_xlarge+
0.06425,-1.6571627,-2.6038206,-3.9434175,-2.595596,-2.4358253,-1.0453541,-0.42813665,50.4,0.097124375,37.0,3.0,vgg_xlarge+
0.061176714,-1.6334122,-2.7303064,-3.9507093,-2.8054295,-2.6475546,-1.1122118,-0.40731168,50.0,0.09658233,38.0,3.0,vgg_xlarge+
0.18004815,0.24909675,0.24936725,0.24991752,0.23766573,0.23363167,0.2199658,-0.1367086,3.6,0.22225817,0.0,4.0,vgg_xlarge+
0.14643328,-0.21685126,-0.47438082,-0.19488925,-0.2677632,-0.22756487,-0.19936834,-0.026921393,5.4,0.21081094,1.0,4.0,vgg_xlarge+
0.160689,-0.44712117,-0.9452669,-0.43043482,-0.5424037,-0.32636246,-0.22403611,-0.18064459,8.8,0.20007583,2.0,4.0,vgg_xlarge+
0.15313494,-0.6547649,-1.3254447,-0.58830446,-0.6031472,-0.372736,-0.21598919,-0.22988325,10.8,0.19014539,3.0,4.0,vgg_xlarge+
0.15600196,-0.8284775,-1.3863614,-0.9280917,-0.6292027,-0.553193,-0.3317805,-0.30806282,16.2,0.17635454,4.0,4.0,vgg_xlarge+
0.15620936,-0.89134175,-1.6404179,-1.1071132,-0.86002886,-0.6013175,-0.34779507,-0.25827804,17.4,0.16417617,5.0,4.0,vgg_xlarge+
0.1599775,-0.9772054,-1.8424371,-1.3628525,-0.96328264,-0.66736466,-0.37784928,-0.23350151,25.8,0.15369326,6.0,4.0,vgg_xlarge+
0.16027874,-1.0317336,-1.9760163,-1.4270147,-1.1622516,-0.7587729,-0.43905917,-0.26973486,26.0,0.14673892,7.0,4.0,vgg_xlarge+
0.15606023,-1.0766945,-2.1447988,-1.6315467,-1.3278543,-0.8670545,-0.42412055,-0.26303935,25.2,0.14114583,8.0,4.0,vgg_xlarge+
0.15497528,-1.1326342,-2.1767132,-1.7613606,-1.4522206,-0.95670706,-0.4258988,-0.30463013,30.4,0.13549706,9.0,4.0,vgg_xlarge+
0.14609459,-1.1414852,-2.3201778,-1.7726767,-1.635686,-1.0687568,-0.4751427,-0.28012735,32.2,0.13332662,10.0,4.0,vgg_xlarge+
0.15077578,-1.1646229,-2.3449335,-2.1703627,-1.6697103,-1.2025082,-0.5350035,-0.32159477,33.2,0.12974384,11.0,4.0,vgg_xlarge+
0.14946103,-1.230632,-2.4344728,-2.245712,-1.9453838,-1.4004661,-0.6200887,-0.34775725,41.2,0.11985972,12.0,4.0,vgg_xlarge+
0.14824128,-1.2428665,-2.4090688,-2.3207781,-1.9586252,-1.3862777,-0.585928,-0.33119822,40.0,0.11883642,13.0,4.0,vgg_xlarge+
0.14495389,-1.2336092,-2.6594875,-2.4968085,-2.2168412,-1.4018457,-0.6080453,-0.31398243,38.4,0.115960315,14.0,4.0,vgg_xlarge+
0.1428676,-1.2722417,-2.6468415,-2.6048124,-2.1343076,-1.6135358,-0.63505065,-0.32906875,39.8,0.1173718,15.0,4.0,vgg_xlarge+
0.14023104,-1.3105888,-2.5321004,-2.4722471,-2.2916045,-1.6190989,-0.5893181,-0.32464927,38.0,0.11983786,16.0,4.0,vgg_xlarge+
0.1484847,-1.3561373,-2.7060652,-2.6490443,-2.389455,-1.7104871,-0.64721036,-0.36063334,41.4,0.114195704,17.0,4.0,vgg_xlarge+
0.13921002,-1.3631246,-2.7316124,-2.8660016,-2.335535,-1.9861534,-0.74581856,-0.3924652,42.6,0.107764974,18.0,4.0,vgg_xlarge+
0.13663656,-1.2955705,-2.7794352,-2.834039,-2.6125371,-2.0560687,-0.72356325,-0.35884735,38.6,0.112606406,19.0,4.0,vgg_xlarge+
0.12419898,-1.3486897,-2.7370524,-2.9298053,-2.6905086,-2.131704,-0.73290193,-0.36272684,43.2,0.10803261,20.0,4.0,vgg_xlarge+
